order_id,branch_id,created_at,in_or_out,payment_method
11285,1,2025-03-28 13:14:00,dine_in,card
11286,1,2025-03-28 13:24:00,takeout,card
11287,1,2025-03-28 10:35:00,dine_in,cash
11288,1,2025-03-28 10:31:00,takeout,card
11289,2,2025-03-28 12:52:00,dine_in,card
11290,2,2025-03-28 10:29:00,dine_in,card
11291,2,2025-03-28 08:58:00,takeout,card
11292,2,2025-03-28 17:20:00,dine_in,cash
11293,2,2025-03-28 08:16:00,dine_in,card
11294,2,2025-03-28 18:28:00,dine_in,cash
11295,2,2025-03-28 08:11:00,dine_in,cash
11296,2,2025-03-28 19:48:00,dine_in,card
11297,2,2025-03-28 14:27:00,dine_in,card
11298,2,2025-03-28 16:43:00,dine_in,card
11299,2,2025-03-28 10:34:00,dine_in,card
11300,2,2025-03-28 12:26:00,takeout,cash
11301,2,2025-03-28 09:51:00,dine_in,cash
11302,2,2025-03-28 16:46:00,dine_in,cash
11303,2,2025-03-28 10:25:00,takeout,cash
11304,2,2025-03-28 09:01:00,dine_in,cash
11305,2,2025-03-28 14:33:00,dine_in,cash
11306,2,2025-03-28 14:16:00,takeout,card
11307,2,2025-03-28 18:30:00,dine_in,cash
11308,2,2025-03-28 08:38:00,dine_in,card
11309,2,2025-03-28 16:27:00,dine_in,cash
11310,2,2025-03-28 15:53:00,dine_in,cash
11311,2,2025-03-28 12:47:00,takeout,card
11312,2,2025-03-28 13:43:00,takeout,card
11313,2,2025-03-28 07:39:00,dine_in,card
11314,2,2025-03-28 14:50:00,dine_in,cash
11315,2,2025-03-28 10:14:00,dine_in,card
11316,2,2025-03-28 13:55:00,dine_in,card
11317,2,2025-03-28 15:31:00,takeout,cash
11318,2,2025-03-28 08:32:00,dine_in,cash
11319,2,2025-03-28 12:45:00,dine_in,cash
11320,2,2025-03-28 15:38:00,takeout,cash
11321,2,2025-03-28 17:07:00,takeout,cash
11322,2,2025-03-28 13:31:00,dine_in,card
11323,2,2025-03-28 11:40:00,dine_in,cash
11324,2,2025-03-28 14:45:00,takeout,card
11325,1,2025-03-29 18:41:00,takeout,cash
11326,1,2025-03-29 15:15:00,takeout,card
11327,1,2025-03-29 08:49:00,dine_in,card
11328,1,2025-03-29 13:52:00,takeout,card
11329,1,2025-03-29 17:27:00,dine_in,cash
11330,1,2025-03-29 14:36:00,dine_in,card
11331,1,2025-03-29 09:01:00,dine_in,cash
11332,1,2025-03-29 16:44:00,dine_in,cash
11333,1,2025-03-29 12:42:00,takeout,card
11334,1,2025-03-29 07:33:00,takeout,card
11335,1,2025-03-29 14:29:00,takeout,cash
11336,1,2025-03-29 14:50:00,dine_in,cash
11337,1,2025-03-29 12:28:00,dine_in,cash
11338,1,2025-03-29 20:09:00,dine_in,cash
11339,1,2025-03-29 11:32:00,dine_in,card
11340,1,2025-03-29 09:32:00,takeout,cash
11341,1,2025-03-29 15:29:00,takeout,cash
11342,1,2025-03-29 13:54:00,dine_in,cash
11343,1,2025-03-29 12:35:00,dine_in,card
11344,1,2025-03-29 13:24:00,dine_in,card
11345,1,2025-03-29 18:29:00,takeout,card
11346,1,2025-03-29 09:37:00,dine_in,card
11347,1,2025-03-29 15:53:00,takeout,card
11348,1,2025-03-29 11:07:00,dine_in,cash
11349,1,2025-03-29 11:04:00,takeout,card
11350,1,2025-03-29 18:19:00,dine_in,cash
11351,1,2025-03-29 13:57:00,dine_in,card
11352,1,2025-03-29 11:28:00,dine_in,card
11353,1,2025-03-29 11:57:00,dine_in,cash
11354,1,2025-03-29 15:49:00,dine_in,card
11355,1,2025-03-29 09:16:00,takeout,cash
11356,1,2025-03-29 10:14:00,takeout,card
11357,1,2025-03-29 14:48:00,takeout,cash
11358,1,2025-03-29 10:58:00,takeout,cash
11359,1,2025-03-29 18:25:00,takeout,cash
11360,1,2025-03-29 16:06:00,dine_in,card
11361,1,2025-03-29 12:41:00,takeout,cash
11362,1,2025-03-29 14:11:00,takeout,card
11363,2,2025-03-29 12:55:00,dine_in,card
11364,2,2025-03-29 16:30:00,takeout,card
11365,2,2025-03-29 10:42:00,dine_in,card
11366,2,2025-03-29 11:51:00,takeout,cash
11367,2,2025-03-29 17:06:00,takeout,card
11368,2,2025-03-29 18:56:00,dine_in,card
11369,2,2025-03-29 19:12:00,dine_in,cash
11370,2,2025-03-29 12:57:00,dine_in,cash
11371,2,2025-03-29 19:19:00,takeout,card
11372,2,2025-03-29 09:59:00,takeout,card
11373,2,2025-03-29 20:11:00,takeout,card
11374,2,2025-03-29 14:00:00,takeout,card
11375,2,2025-03-29 12:48:00,takeout,cash
11376,2,2025-03-29 12:47:00,takeout,card
11377,2,2025-03-29 16:50:00,dine_in,cash
11378,2,2025-03-29 20:35:00,takeout,card
11379,2,2025-03-29 08:09:00,takeout,cash
11380,2,2025-03-29 14:50:00,dine_in,cash
11381,2,2025-03-29 12:50:00,dine_in,cash
11382,2,2025-03-29 19:48:00,dine_in,card
11383,2,2025-03-29 08:39:00,takeout,card
11384,2,2025-03-29 08:16:00,dine_in,cash
11385,2,2025-03-29 12:58:00,dine_in,card
11386,2,2025-03-29 08:35:00,dine_in,cash
11387,2,2025-03-29 14:52:00,dine_in,card
11388,2,2025-03-29 09:07:00,takeout,card
11389,2,2025-03-29 17:39:00,dine_in,cash
11390,2,2025-03-29 17:01:00,dine_in,card
11391,2,2025-03-29 17:29:00,takeout,cash
11392,2,2025-03-29 17:10:00,dine_in,card
11393,2,2025-03-29 19:11:00,dine_in,card
11394,2,2025-03-29 10:44:00,dine_in,cash
11395,1,2025-03-30 09:35:00,dine_in,cash
11396,1,2025-03-30 14:32:00,takeout,card
11397,1,2025-03-30 14:02:00,takeout,card
11398,1,2025-03-30 17:24:00,dine_in,cash
11399,1,2025-03-30 12:54:00,dine_in,cash
11400,1,2025-03-30 17:47:00,dine_in,card
11401,1,2025-03-30 15:43:00,dine_in,card
11402,1,2025-03-30 10:13:00,dine_in,cash
11403,1,2025-03-30 11:52:00,dine_in,cash
11404,1,2025-03-30 12:19:00,dine_in,card
11405,1,2025-03-30 08:04:00,dine_in,card
11406,1,2025-03-30 12:03:00,dine_in,card
11407,1,2025-03-30 13:06:00,takeout,card
11408,1,2025-03-30 08:21:00,takeout,card
11409,1,2025-03-30 13:15:00,dine_in,card
11410,1,2025-03-30 13:03:00,dine_in,card
11411,1,2025-03-30 08:26:00,dine_in,card
11412,1,2025-03-30 12:43:00,takeout,card
11413,1,2025-03-30 07:39:00,dine_in,card
11414,1,2025-03-30 15:32:00,takeout,cash
11415,1,2025-03-30 18:08:00,takeout,card
11416,1,2025-03-30 16:06:00,dine_in,cash
11417,1,2025-03-30 13:41:00,dine_in,card
11418,1,2025-03-30 08:14:00,takeout,cash
11419,1,2025-03-30 19:15:00,dine_in,cash
11420,1,2025-03-30 20:48:00,dine_in,cash
11421,1,2025-03-30 15:05:00,dine_in,cash
11422,1,2025-03-30 07:30:00,dine_in,cash
11423,1,2025-03-30 17:36:00,takeout,card
11424,1,2025-03-30 14:42:00,takeout,cash
11425,1,2025-03-30 14:36:00,dine_in,card
11426,2,2025-03-30 13:25:00,dine_in,cash
11427,2,2025-03-30 18:21:00,dine_in,cash
11428,2,2025-03-30 15:42:00,takeout,cash
11429,2,2025-03-30 07:44:00,takeout,card
11430,2,2025-03-30 15:05:00,dine_in,cash
11431,2,2025-03-30 16:20:00,dine_in,card
11432,2,2025-03-30 11:31:00,takeout,cash
11433,2,2025-03-30 14:18:00,takeout,cash
11434,2,2025-03-30 14:53:00,takeout,card
11435,2,2025-03-30 15:05:00,dine_in,cash
11436,2,2025-03-30 20:07:00,dine_in,card
11437,2,2025-03-30 08:22:00,dine_in,cash
11438,2,2025-03-30 17:47:00,dine_in,cash
11439,2,2025-03-30 13:09:00,takeout,card
11440,2,2025-03-30 14:16:00,takeout,cash
11441,2,2025-03-30 07:39:00,dine_in,card
11442,2,2025-03-30 14:07:00,dine_in,cash
11443,2,2025-03-30 18:15:00,takeout,cash
11444,2,2025-03-30 12:05:00,dine_in,cash
11445,2,2025-03-30 17:08:00,dine_in,cash
11446,2,2025-03-30 20:35:00,dine_in,cash
11447,2,2025-03-30 16:54:00,dine_in,card
11448,2,2025-03-30 18:48:00,dine_in,cash
11449,2,2025-03-30 16:40:00,takeout,card
11450,2,2025-03-30 14:09:00,dine_in,cash
11451,2,2025-03-30 12:31:00,takeout,card
11452,2,2025-03-30 19:49:00,dine_in,card
11453,2,2025-03-30 15:03:00,takeout,cash
11454,2,2025-03-30 17:08:00,dine_in,card
11455,2,2025-03-30 10:10:00,dine_in,cash
11456,2,2025-03-30 18:04:00,takeout,card
11457,2,2025-03-30 10:08:00,takeout,cash
11458,2,2025-03-30 12:45:00,dine_in,cash
11459,1,2025-03-31 13:22:00,takeout,card
11460,1,2025-03-31 10:11:00,dine_in,cash
11461,1,2025-03-31 08:08:00,dine_in,card
11462,1,2025-03-31 12:27:00,takeout,card
11463,1,2025-03-31 17:30:00,dine_in,card
11464,1,2025-03-31 15:39:00,takeout,card
11465,1,2025-03-31 13:19:00,takeout,card
11466,1,2025-03-31 07:00:00,dine_in,card
11467,1,2025-03-31 19:13:00,dine_in,card
11468,1,2025-03-31 10:07:00,takeout,card
11469,1,2025-03-31 17:27:00,takeout,cash
11470,1,2025-03-31 09:36:00,dine_in,card
11471,1,2025-03-31 13:14:00,takeout,cash
11472,1,2025-03-31 12:34:00,dine_in,cash
11473,1,2025-03-31 09:44:00,dine_in,cash
11474,1,2025-03-31 14:55:00,takeout,cash
11475,1,2025-03-31 18:59:00,takeout,card
11476,1,2025-03-31 09:04:00,dine_in,card
11477,1,2025-03-31 12:59:00,dine_in,cash
11478,1,2025-03-31 14:56:00,dine_in,card
11479,1,2025-03-31 13:35:00,dine_in,card
11480,1,2025-03-31 12:00:00,takeout,card
11481,1,2025-03-31 14:07:00,takeout,card
11482,1,2025-03-31 08:12:00,dine_in,cash
11483,1,2025-03-31 13:02:00,takeout,card
11484,1,2025-03-31 18:42:00,takeout,cash
11485,1,2025-03-31 12:35:00,dine_in,card
11486,2,2025-03-31 14:42:00,dine_in,cash
11487,2,2025-03-31 11:09:00,dine_in,cash
11488,2,2025-03-31 17:27:00,dine_in,cash
11489,2,2025-03-31 18:52:00,dine_in,card
11490,2,2025-03-31 08:16:00,dine_in,cash
11491,2,2025-03-31 09:29:00,takeout,cash
11492,2,2025-03-31 19:29:00,takeout,card
11493,2,2025-03-31 11:09:00,takeout,cash
11494,2,2025-03-31 18:58:00,takeout,card
11495,2,2025-03-31 09:35:00,dine_in,card
11496,2,2025-03-31 07:26:00,takeout,card
11497,2,2025-03-31 12:50:00,takeout,card
11498,2,2025-03-31 11:48:00,dine_in,cash
11499,2,2025-03-31 15:43:00,takeout,cash
11500,2,2025-03-31 13:57:00,takeout,cash
11501,2,2025-03-31 19:38:00,dine_in,card
11502,2,2025-03-31 09:38:00,takeout,cash
11503,1,2025-04-01 09:42:00,takeout,card
11504,1,2025-04-01 09:44:00,takeout,cash
11505,1,2025-04-01 16:07:00,dine_in,card
11506,1,2025-04-01 19:16:00,dine_in,card
11507,1,2025-04-01 19:46:00,dine_in,card
11508,1,2025-04-01 17:31:00,dine_in,card
11509,1,2025-04-01 09:52:00,takeout,cash
11510,1,2025-04-01 09:00:00,dine_in,card
11511,1,2025-04-01 13:04:00,takeout,card
11512,1,2025-04-01 07:17:00,dine_in,cash
11513,1,2025-04-01 15:26:00,dine_in,card
11514,1,2025-04-01 13:18:00,dine_in,card
11515,1,2025-04-01 16:01:00,takeout,cash
11516,1,2025-04-01 19:11:00,dine_in,card
11517,1,2025-04-01 08:06:00,dine_in,card
11518,1,2025-04-01 12:58:00,dine_in,card
11519,1,2025-04-01 13:14:00,dine_in,card
11520,1,2025-04-01 12:11:00,takeout,card
11521,1,2025-04-01 17:29:00,takeout,cash
11522,1,2025-04-01 16:01:00,dine_in,card
11523,1,2025-04-01 14:55:00,dine_in,card
11524,1,2025-04-01 13:24:00,dine_in,card
11525,1,2025-04-01 10:58:00,dine_in,card
11526,1,2025-04-01 09:39:00,dine_in,cash
11527,1,2025-04-01 13:04:00,dine_in,card
11528,1,2025-04-01 18:34:00,dine_in,card
11529,1,2025-04-01 18:02:00,takeout,cash
11530,1,2025-04-01 09:02:00,dine_in,cash
11531,1,2025-04-01 18:00:00,takeout,cash
11532,2,2025-04-01 16:33:00,takeout,cash
11533,2,2025-04-01 18:35:00,takeout,card
11534,2,2025-04-01 08:34:00,dine_in,card
11535,2,2025-04-01 17:41:00,takeout,cash
11536,2,2025-04-01 18:03:00,takeout,card
11537,2,2025-04-01 08:43:00,dine_in,cash
11538,2,2025-04-01 10:51:00,takeout,card
11539,2,2025-04-01 09:56:00,dine_in,cash
11540,2,2025-04-01 11:13:00,dine_in,cash
11541,2,2025-04-01 12:25:00,takeout,card
11542,2,2025-04-01 16:16:00,dine_in,card
11543,2,2025-04-01 16:28:00,dine_in,card
11544,2,2025-04-01 08:12:00,dine_in,cash
11545,2,2025-04-01 17:48:00,dine_in,card
11546,2,2025-04-01 17:14:00,dine_in,cash
11547,2,2025-04-01 08:35:00,takeout,cash
11548,2,2025-04-01 14:27:00,takeout,card
11549,2,2025-04-01 16:19:00,takeout,cash
11550,2,2025-04-01 09:44:00,takeout,cash
11551,2,2025-04-01 12:43:00,dine_in,cash
11552,2,2025-04-01 10:01:00,dine_in,card
11553,2,2025-04-01 18:06:00,dine_in,cash
11554,2,2025-04-01 15:57:00,dine_in,card
11555,2,2025-04-01 14:09:00,takeout,cash
11556,2,2025-04-01 17:55:00,takeout,card
11557,2,2025-04-01 11:25:00,dine_in,card
11558,2,2025-04-01 10:21:00,dine_in,cash
11559,1,2025-04-02 09:31:00,takeout,card
11560,1,2025-04-02 11:15:00,takeout,cash
11561,1,2025-04-02 16:46:00,takeout,cash
11562,1,2025-04-02 08:49:00,takeout,card
11563,1,2025-04-02 18:21:00,takeout,card
11564,1,2025-04-02 09:37:00,dine_in,card
11565,1,2025-04-02 17:35:00,takeout,cash
11566,1,2025-04-02 12:19:00,takeout,cash
11567,1,2025-04-02 18:43:00,dine_in,cash
11568,1,2025-04-02 08:55:00,dine_in,card
11569,1,2025-04-02 17:58:00,dine_in,card
11570,1,2025-04-02 12:37:00,dine_in,card
11571,1,2025-04-02 07:30:00,dine_in,card
11572,1,2025-04-02 14:02:00,takeout,cash
11573,1,2025-04-02 17:30:00,takeout,cash
11574,1,2025-04-02 13:37:00,takeout,cash
11575,1,2025-04-02 18:47:00,takeout,card
11576,1,2025-04-02 17:32:00,dine_in,cash
11577,1,2025-04-02 15:37:00,dine_in,cash
11578,1,2025-04-02 15:22:00,dine_in,cash
11579,2,2025-04-02 16:49:00,takeout,card
11580,2,2025-04-02 13:23:00,dine_in,cash
11581,2,2025-04-02 08:01:00,dine_in,card
11582,2,2025-04-02 17:59:00,dine_in,card
11583,2,2025-04-02 20:24:00,dine_in,cash
11584,2,2025-04-02 17:06:00,dine_in,cash
11585,2,2025-04-02 08:25:00,dine_in,card
11586,2,2025-04-02 12:27:00,dine_in,cash
11587,2,2025-04-02 18:42:00,dine_in,card
11588,2,2025-04-02 13:23:00,takeout,card
11589,2,2025-04-02 15:14:00,dine_in,card
11590,2,2025-04-02 14:37:00,dine_in,card
11591,2,2025-04-02 16:43:00,takeout,card
11592,2,2025-04-02 08:00:00,takeout,cash
11593,2,2025-04-02 19:27:00,dine_in,cash
11594,2,2025-04-02 09:03:00,dine_in,card
11595,2,2025-04-02 17:11:00,takeout,card
11596,2,2025-04-02 14:17:00,dine_in,cash
11597,2,2025-04-02 13:11:00,dine_in,cash
11598,2,2025-04-02 19:08:00,dine_in,cash
11599,2,2025-04-02 12:37:00,takeout,cash
11600,2,2025-04-02 07:12:00,takeout,card
11601,1,2025-04-03 11:25:00,takeout,card
11602,1,2025-04-03 09:32:00,dine_in,cash
11603,1,2025-04-03 20:01:00,takeout,cash
11604,1,2025-04-03 09:39:00,takeout,card
11605,1,2025-04-03 17:39:00,dine_in,card
11606,1,2025-04-03 13:55:00,takeout,card
11607,1,2025-04-03 10:38:00,takeout,cash
11608,1,2025-04-03 12:32:00,dine_in,card
11609,1,2025-04-03 16:16:00,dine_in,cash
11610,1,2025-04-03 17:31:00,dine_in,cash
11611,1,2025-04-03 19:41:00,dine_in,card
11612,1,2025-04-03 14:33:00,dine_in,cash
11613,1,2025-04-03 16:29:00,takeout,cash
11614,1,2025-04-03 10:15:00,dine_in,card
11615,1,2025-04-03 12:25:00,takeout,cash
11616,1,2025-04-03 15:23:00,dine_in,card
11617,1,2025-04-03 15:50:00,dine_in,cash
11618,1,2025-04-03 18:21:00,dine_in,card
11619,1,2025-04-03 15:50:00,takeout,card
11620,1,2025-04-03 13:12:00,dine_in,cash
11621,1,2025-04-03 08:10:00,dine_in,cash
11622,1,2025-04-03 10:53:00,takeout,card
11623,1,2025-04-03 12:02:00,takeout,cash
11624,1,2025-04-03 12:11:00,takeout,card
11625,1,2025-04-03 12:57:00,takeout,cash
11626,1,2025-04-03 13:39:00,dine_in,cash
11627,1,2025-04-03 08:34:00,takeout,cash
11628,1,2025-04-03 13:37:00,dine_in,cash
11629,1,2025-04-03 10:53:00,takeout,card
11630,1,2025-04-03 13:27:00,dine_in,cash
11631,1,2025-04-03 13:16:00,takeout,card
11632,1,2025-04-03 14:21:00,dine_in,card
11633,1,2025-04-03 16:51:00,takeout,card
11634,1,2025-04-03 17:47:00,dine_in,cash
11635,1,2025-04-03 13:07:00,takeout,card
11636,2,2025-04-03 18:06:00,dine_in,cash
11637,2,2025-04-03 13:15:00,dine_in,card
11638,2,2025-04-03 18:10:00,dine_in,card
11639,2,2025-04-03 18:50:00,takeout,card
11640,2,2025-04-03 14:41:00,dine_in,card
11641,2,2025-04-03 08:37:00,dine_in,card
11642,2,2025-04-03 17:43:00,dine_in,cash
11643,2,2025-04-03 13:01:00,dine_in,card
11644,2,2025-04-03 13:55:00,takeout,card
11645,2,2025-04-03 10:54:00,takeout,cash
11646,2,2025-04-03 07:15:00,dine_in,card
11647,2,2025-04-03 10:42:00,dine_in,card
11648,2,2025-04-03 09:40:00,takeout,cash
11649,2,2025-04-03 18:14:00,takeout,card
11650,2,2025-04-03 16:03:00,dine_in,card
11651,2,2025-04-03 18:57:00,dine_in,cash
11652,2,2025-04-03 12:35:00,dine_in,card
11653,2,2025-04-03 09:23:00,takeout,cash
11654,2,2025-04-03 17:42:00,dine_in,cash
11655,2,2025-04-03 09:16:00,dine_in,card
11656,2,2025-04-03 08:57:00,takeout,card
11657,2,2025-04-03 09:24:00,dine_in,card
11658,2,2025-04-03 08:48:00,takeout,cash
11659,2,2025-04-03 15:04:00,dine_in,cash
11660,2,2025-04-03 18:31:00,takeout,cash
11661,2,2025-04-03 18:43:00,dine_in,cash
11662,1,2025-04-04 07:46:00,takeout,cash
11663,1,2025-04-04 18:48:00,dine_in,card
11664,1,2025-04-04 09:28:00,takeout,cash
11665,1,2025-04-04 10:27:00,dine_in,card
11666,1,2025-04-04 17:17:00,dine_in,card
11667,1,2025-04-04 19:15:00,dine_in,card
11668,1,2025-04-04 14:08:00,takeout,card
11669,1,2025-04-04 13:35:00,takeout,cash
11670,1,2025-04-04 08:47:00,takeout,card
11671,1,2025-04-04 13:37:00,dine_in,cash
11672,1,2025-04-04 14:36:00,takeout,card
11673,1,2025-04-04 15:57:00,dine_in,card
11674,1,2025-04-04 07:15:00,takeout,cash
11675,1,2025-04-04 11:42:00,takeout,cash
11676,1,2025-04-04 13:52:00,takeout,cash
11677,1,2025-04-04 12:28:00,takeout,card
11678,1,2025-04-04 10:25:00,dine_in,card
11679,1,2025-04-04 17:52:00,dine_in,card
11680,1,2025-04-04 10:09:00,takeout,card
11681,1,2025-04-04 17:36:00,takeout,cash
11682,1,2025-04-04 20:54:00,dine_in,card
11683,1,2025-04-04 10:11:00,dine_in,cash
11684,1,2025-04-04 16:59:00,takeout,cash
11685,1,2025-04-04 12:49:00,takeout,cash
11686,1,2025-04-04 14:20:00,dine_in,cash
11687,1,2025-04-04 12:52:00,takeout,card
11688,1,2025-04-04 09:55:00,dine_in,cash
11689,1,2025-04-04 15:11:00,dine_in,card
11690,1,2025-04-04 12:00:00,dine_in,cash
11691,1,2025-04-04 11:58:00,takeout,cash
11692,1,2025-04-04 18:02:00,takeout,cash
11693,1,2025-04-04 19:34:00,takeout,card
11694,1,2025-04-04 13:06:00,takeout,cash
11695,1,2025-04-04 16:38:00,takeout,cash
11696,1,2025-04-04 13:38:00,takeout,cash
11697,2,2025-04-04 12:56:00,dine_in,card
11698,2,2025-04-04 10:39:00,dine_in,card
11699,2,2025-04-04 14:59:00,dine_in,cash
11700,2,2025-04-04 09:46:00,takeout,cash
11701,2,2025-04-04 20:15:00,dine_in,cash
11702,2,2025-04-04 12:45:00,dine_in,card
11703,2,2025-04-04 07:57:00,dine_in,card
11704,2,2025-04-04 16:33:00,dine_in,card
11705,2,2025-04-04 19:47:00,dine_in,card
11706,2,2025-04-04 09:23:00,dine_in,cash
11707,2,2025-04-04 12:11:00,takeout,card
11708,2,2025-04-04 09:14:00,dine_in,card
11709,2,2025-04-04 17:58:00,takeout,cash
11710,2,2025-04-04 15:29:00,dine_in,card
11711,2,2025-04-04 18:21:00,dine_in,card
11712,2,2025-04-04 15:37:00,dine_in,card
11713,2,2025-04-04 18:42:00,dine_in,card
11714,2,2025-04-04 10:15:00,dine_in,cash
11715,2,2025-04-04 14:54:00,dine_in,card
11716,2,2025-04-04 16:05:00,takeout,card
11717,2,2025-04-04 09:01:00,takeout,card
11718,2,2025-04-04 16:17:00,dine_in,card
11719,2,2025-04-04 08:58:00,dine_in,card
11720,2,2025-04-04 18:48:00,takeout,cash
11721,2,2025-04-04 19:15:00,dine_in,card
11722,2,2025-04-04 18:12:00,takeout,card
11723,2,2025-04-04 15:08:00,dine_in,cash
11724,2,2025-04-04 17:05:00,takeout,cash
11725,2,2025-04-04 18:15:00,takeout,card
11726,2,2025-04-04 20:43:00,takeout,cash
11727,2,2025-04-04 09:04:00,takeout,card
11728,2,2025-04-04 10:55:00,dine_in,card
11729,2,2025-04-04 12:17:00,dine_in,cash
11730,1,2025-04-05 07:19:00,dine_in,card
11731,1,2025-04-05 17:14:00,dine_in,card
11732,1,2025-04-05 12:33:00,dine_in,card
11733,1,2025-04-05 15:36:00,takeout,cash
11734,1,2025-04-05 09:30:00,takeout,cash
11735,1,2025-04-05 15:45:00,dine_in,cash
11736,1,2025-04-05 13:49:00,dine_in,cash
11737,1,2025-04-05 12:11:00,dine_in,cash
11738,1,2025-04-05 12:43:00,dine_in,cash
11739,1,2025-04-05 19:54:00,dine_in,card
11740,1,2025-04-05 11:11:00,dine_in,cash
11741,1,2025-04-05 08:33:00,takeout,card
11742,1,2025-04-05 11:34:00,dine_in,cash
11743,1,2025-04-05 10:12:00,dine_in,card
11744,1,2025-04-05 18:13:00,dine_in,cash
11745,1,2025-04-05 08:41:00,dine_in,card
11746,1,2025-04-05 10:40:00,takeout,cash
11747,1,2025-04-05 13:39:00,dine_in,card
11748,1,2025-04-05 17:15:00,dine_in,cash
11749,1,2025-04-05 11:03:00,takeout,card
11750,1,2025-04-05 11:18:00,takeout,card
11751,1,2025-04-05 16:33:00,takeout,cash
11752,1,2025-04-05 11:41:00,dine_in,cash
11753,1,2025-04-05 12:07:00,dine_in,card
11754,2,2025-04-05 08:38:00,takeout,card
11755,2,2025-04-05 13:12:00,takeout,card
11756,2,2025-04-05 20:09:00,dine_in,cash
11757,2,2025-04-05 10:13:00,dine_in,cash
11758,2,2025-04-05 17:21:00,takeout,card
11759,2,2025-04-05 11:38:00,takeout,cash
11760,2,2025-04-05 17:46:00,takeout,card
11761,2,2025-04-05 09:38:00,dine_in,cash
11762,2,2025-04-05 19:26:00,dine_in,card
11763,2,2025-04-05 09:53:00,dine_in,cash
11764,2,2025-04-05 16:13:00,dine_in,card
11765,2,2025-04-05 09:16:00,dine_in,card
11766,2,2025-04-05 11:07:00,takeout,card
11767,2,2025-04-05 18:25:00,dine_in,card
11768,2,2025-04-05 12:51:00,dine_in,cash
11769,2,2025-04-05 15:26:00,takeout,cash
11770,2,2025-04-05 16:37:00,takeout,card
11771,2,2025-04-05 08:22:00,takeout,card
11772,2,2025-04-05 19:19:00,dine_in,card
11773,2,2025-04-05 17:30:00,dine_in,card
11774,2,2025-04-05 13:30:00,takeout,card
11775,2,2025-04-05 17:14:00,takeout,card
11776,2,2025-04-05 16:34:00,dine_in,cash
11777,2,2025-04-05 16:27:00,takeout,card
11778,2,2025-04-05 12:47:00,takeout,card
11779,2,2025-04-05 17:48:00,takeout,card
11780,2,2025-04-05 19:54:00,takeout,card
11781,2,2025-04-05 12:45:00,dine_in,card
11782,2,2025-04-05 15:49:00,dine_in,cash
11783,1,2025-04-06 17:02:00,dine_in,cash
11784,1,2025-04-06 09:05:00,dine_in,cash
11785,1,2025-04-06 09:43:00,dine_in,cash
11786,1,2025-04-06 10:12:00,dine_in,card
11787,1,2025-04-06 20:28:00,takeout,cash
11788,1,2025-04-06 10:27:00,dine_in,card
11789,1,2025-04-06 18:58:00,dine_in,card
11790,1,2025-04-06 10:43:00,dine_in,cash
11791,1,2025-04-06 17:00:00,takeout,cash
11792,1,2025-04-06 16:56:00,takeout,cash
11793,1,2025-04-06 15:32:00,dine_in,cash
11794,1,2025-04-06 13:24:00,dine_in,card
11795,1,2025-04-06 16:16:00,dine_in,cash
11796,1,2025-04-06 08:18:00,dine_in,cash
11797,1,2025-04-06 13:54:00,dine_in,cash
11798,1,2025-04-06 08:43:00,dine_in,cash
11799,1,2025-04-06 12:31:00,dine_in,card
11800,1,2025-04-06 10:55:00,takeout,cash
11801,1,2025-04-06 07:36:00,dine_in,card
11802,1,2025-04-06 09:46:00,takeout,card
11803,1,2025-04-06 12:38:00,takeout,cash
11804,1,2025-04-06 11:09:00,takeout,cash
11805,1,2025-04-06 10:41:00,takeout,cash
11806,1,2025-04-06 13:05:00,takeout,cash
11807,1,2025-04-06 13:13:00,dine_in,cash
11808,1,2025-04-06 13:09:00,takeout,cash
11809,1,2025-04-06 16:03:00,takeout,cash
11810,2,2025-04-06 17:41:00,dine_in,card
11811,2,2025-04-06 07:21:00,takeout,cash
11812,2,2025-04-06 16:34:00,takeout,card
11813,2,2025-04-06 17:55:00,dine_in,cash
11814,2,2025-04-06 12:35:00,dine_in,cash
11815,2,2025-04-06 20:40:00,takeout,cash
11816,2,2025-04-06 13:31:00,dine_in,cash
11817,2,2025-04-06 17:15:00,takeout,card
11818,2,2025-04-06 16:53:00,takeout,card
11819,2,2025-04-06 19:45:00,dine_in,cash
11820,2,2025-04-06 09:15:00,dine_in,cash
11821,2,2025-04-06 15:43:00,dine_in,cash
11822,2,2025-04-06 15:12:00,takeout,cash
11823,2,2025-04-06 14:07:00,dine_in,card
11824,2,2025-04-06 15:48:00,dine_in,card
