purchase_id,ingredient_id,branch_id,quantity,unit_cost_real,supplier_name,purchased_at
1373,5,1,3295.52,0.37,Distribuidora Sabores MX,2025-05-26 08:00:00
1374,6,1,14.21,192.37,Distribuidora Sabores MX,2025-05-26 08:00:00
1375,7,1,182.65,6.51,Insumos Generales Toluca,2025-05-26 08:00:00
1376,8,1,373.8,4.95,Panificadora San José,2025-05-26 08:00:00
1377,9,1,29.24,147.51,Carnes Selectas,2025-05-26 08:00:00
1378,10,1,21.4,179.43,Lácteos del Valle,2025-05-26 08:00:00
1379,11,1,330.95,12.46,Panificadora San José,2025-05-26 08:00:00
1380,12,1,14.43,134.81,Lácteos del Valle,2025-05-26 08:00:00
1381,13,1,386.25,1.95,Insumos Generales Toluca,2025-05-26 08:00:00
1382,14,1,44.68,55.88,Insumos Generales Toluca,2025-05-26 08:00:00
1383,15,1,2693.43,1.23,Empaques y Desechables MX,2025-05-26 08:00:00
1384,16,1,2996.55,1.52,Empaques y Desechables MX,2025-05-26 08:00:00
1385,17,1,2298.67,0.86,Empaques y Desechables MX,2025-05-26 08:00:00
1386,18,1,50.42,23.58,Insumos Generales Toluca,2025-05-26 08:00:00
1387,1,2,26.1,231.43,Café Origen SA,2025-05-26 08:00:00
1388,2,2,286.36,24.53,Lácteos del Valle,2025-05-26 08:00:00
1389,3,2,65.16,47.88,Lácteos del Valle,2025-05-26 08:00:00
1390,4,2,4128.92,0.38,Distribuidora Sabores MX,2025-05-26 08:00:00
1391,5,2,3219.64,0.36,Distribuidora Sabores MX,2025-05-26 08:00:00
1392,6,2,15.39,190.67,Distribuidora Sabores MX,2025-05-26 08:00:00
1393,7,2,128.24,6.24,Insumos Generales Toluca,2025-05-26 08:00:00
1394,8,2,545.63,4.99,Panificadora San José,2025-05-26 08:00:00
1395,9,2,24.82,148.19,Carnes Selectas,2025-05-26 08:00:00
1396,10,2,19.87,162.82,Lácteos del Valle,2025-05-26 08:00:00
1397,11,2,323.09,12.73,Panificadora San José,2025-05-26 08:00:00
1398,12,2,14.78,139.09,Lácteos del Valle,2025-05-26 08:00:00
1399,13,2,631.72,1.91,Insumos Generales Toluca,2025-05-26 08:00:00
1400,14,2,44.71,60.83,Insumos Generales Toluca,2025-05-26 08:00:00
1401,15,2,2830.13,1.27,Empaques y Desechables MX,2025-05-26 08:00:00
1402,16,2,2384.06,1.48,Empaques y Desechables MX,2025-05-26 08:00:00
1403,17,2,2554.19,0.81,Empaques y Desechables MX,2025-05-26 08:00:00
1404,18,2,42.13,21.8,Insumos Generales Toluca,2025-05-26 08:00:00
1405,1,1,29.92,220.07,Café Origen SA,2025-06-02 08:00:00
1406,2,1,296.17,25.54,Lácteos del Valle,2025-06-02 08:00:00
1407,3,1,50.96,48.37,Lácteos del Valle,2025-06-02 08:00:00
1408,4,1,3148.74,0.36,Distribuidora Sabores MX,2025-06-02 08:00:00
1409,5,1,2960.78,0.38,Distribuidora Sabores MX,2025-06-02 08:00:00
1410,6,1,13.56,188.26,Distribuidora Sabores MX,2025-06-02 08:00:00
1411,7,1,203.32,6.36,Insumos Generales Toluca,2025-06-02 08:00:00
1412,8,1,397.22,4.86,Panificadora San José,2025-06-02 08:00:00
1413,9,1,28.91,141.17,Carnes Selectas,2025-06-02 08:00:00
1414,10,1,21.71,169.25,Lácteos del Valle,2025-06-02 08:00:00
1415,11,1,280.02,12.77,Panificadora San José,2025-06-02 08:00:00
1416,12,1,15.65,138.93,Lácteos del Valle,2025-06-02 08:00:00
1417,13,1,542.96,1.96,Insumos Generales Toluca,2025-06-02 08:00:00
1418,14,1,38.11,56.88,Insumos Generales Toluca,2025-06-02 08:00:00
1419,15,1,2895.82,1.21,Empaques y Desechables MX,2025-06-02 08:00:00
1420,16,1,2639.39,1.48,Empaques y Desechables MX,2025-06-02 08:00:00
1421,17,1,2637.38,0.81,Empaques y Desechables MX,2025-06-02 08:00:00
1422,18,1,48.92,24.24,Insumos Generales Toluca,2025-06-02 08:00:00
1423,1,2,25.0,230.15,Café Origen SA,2025-06-02 08:00:00
1424,2,2,327.26,24.36,Lácteos del Valle,2025-06-02 08:00:00
1425,3,2,66.28,48.33,Lácteos del Valle,2025-06-02 08:00:00
1426,4,2,3989.44,0.38,Distribuidora Sabores MX,2025-06-02 08:00:00
1427,5,2,4237.75,0.35,Distribuidora Sabores MX,2025-06-02 08:00:00
1428,6,2,18.07,192.1,Distribuidora Sabores MX,2025-06-02 08:00:00
1429,7,2,207.21,6.4,Insumos Generales Toluca,2025-06-02 08:00:00
1430,8,2,474.36,4.64,Panificadora San José,2025-06-02 08:00:00
1431,9,2,26.74,146.4,Carnes Selectas,2025-06-02 08:00:00
1432,10,2,19.79,172.59,Lácteos del Valle,2025-06-02 08:00:00
1433,11,2,314.89,13.27,Panificadora San José,2025-06-02 08:00:00
1434,12,2,15.71,134.64,Lácteos del Valle,2025-06-02 08:00:00
1435,13,2,464.56,1.76,Insumos Generales Toluca,2025-06-02 08:00:00
1436,14,2,35.23,55.75,Insumos Generales Toluca,2025-06-02 08:00:00
1437,15,2,3087.2,1.21,Empaques y Desechables MX,2025-06-02 08:00:00
1438,16,2,3103.44,1.62,Empaques y Desechables MX,2025-06-02 08:00:00
1439,17,2,2867.9,0.8,Empaques y Desechables MX,2025-06-02 08:00:00
1440,18,2,49.64,25.78,Insumos Generales Toluca,2025-06-02 08:00:00
1441,1,1,26.11,212.32,Café Origen SA,2025-06-09 08:00:00
1442,2,1,356.1,26.48,Lácteos del Valle,2025-06-09 08:00:00
1443,3,1,73.79,47.16,Lácteos del Valle,2025-06-09 08:00:00
1444,4,1,3764.98,0.4,Distribuidora Sabores MX,2025-06-09 08:00:00
1445,5,1,4287.65,0.37,Distribuidora Sabores MX,2025-06-09 08:00:00
1446,6,1,15.59,187.88,Distribuidora Sabores MX,2025-06-09 08:00:00
1447,7,1,221.88,6.54,Insumos Generales Toluca,2025-06-09 08:00:00
1448,8,1,427.38,4.71,Panificadora San José,2025-06-09 08:00:00
1449,9,1,27.52,135.12,Carnes Selectas,2025-06-09 08:00:00
1450,10,1,20.36,162.84,Lácteos del Valle,2025-06-09 08:00:00
1451,11,1,330.05,12.77,Panificadora San José,2025-06-09 08:00:00
1452,12,1,13.92,137.95,Lácteos del Valle,2025-06-09 08:00:00
1453,13,1,492.26,2.0,Insumos Generales Toluca,2025-06-09 08:00:00
1454,14,1,31.91,56.45,Insumos Generales Toluca,2025-06-09 08:00:00
1455,15,1,3160.22,1.18,Empaques y Desechables MX,2025-06-09 08:00:00
1456,16,1,2986.63,1.53,Empaques y Desechables MX,2025-06-09 08:00:00
1457,17,1,2936.12,0.85,Empaques y Desechables MX,2025-06-09 08:00:00
1458,18,1,47.93,22.14,Insumos Generales Toluca,2025-06-09 08:00:00
1459,1,2,27.38,230.76,Café Origen SA,2025-06-09 08:00:00
1460,2,2,316.43,24.82,Lácteos del Valle,2025-06-09 08:00:00
1461,3,2,69.77,46.38,Lácteos del Valle,2025-06-09 08:00:00
1462,4,2,4244.18,0.36,Distribuidora Sabores MX,2025-06-09 08:00:00
1463,5,2,2637.53,0.34,Distribuidora Sabores MX,2025-06-09 08:00:00
1464,6,2,13.31,189.45,Distribuidora Sabores MX,2025-06-09 08:00:00
1465,7,2,205.33,6.32,Insumos Generales Toluca,2025-06-09 08:00:00
1466,8,2,357.69,4.88,Panificadora San José,2025-06-09 08:00:00
1467,9,2,28.77,146.05,Carnes Selectas,2025-06-09 08:00:00
1468,10,2,17.96,163.61,Lácteos del Valle,2025-06-09 08:00:00
1469,11,2,239.03,13.14,Panificadora San José,2025-06-09 08:00:00
1470,12,2,14.5,126.15,Lácteos del Valle,2025-06-09 08:00:00
1471,13,2,515.09,1.92,Insumos Generales Toluca,2025-06-09 08:00:00
1472,14,2,29.53,59.96,Insumos Generales Toluca,2025-06-09 08:00:00
1473,15,2,2877.82,1.34,Empaques y Desechables MX,2025-06-09 08:00:00
1474,16,2,2771.23,1.61,Empaques y Desechables MX,2025-06-09 08:00:00
1475,17,2,3021.13,0.84,Empaques y Desechables MX,2025-06-09 08:00:00
1476,18,2,45.97,22.75,Insumos Generales Toluca,2025-06-09 08:00:00
1477,1,1,24.71,217.63,Café Origen SA,2025-06-16 08:00:00
1478,2,1,315.84,25.84,Lácteos del Valle,2025-06-16 08:00:00
1479,3,1,62.56,48.48,Lácteos del Valle,2025-06-16 08:00:00
1480,4,1,3246.39,0.38,Distribuidora Sabores MX,2025-06-16 08:00:00
1481,5,1,4113.69,0.37,Distribuidora Sabores MX,2025-06-16 08:00:00
1482,6,1,13.19,181.21,Distribuidora Sabores MX,2025-06-16 08:00:00
1483,7,1,188.07,5.9,Insumos Generales Toluca,2025-06-16 08:00:00
1484,8,1,403.26,4.59,Panificadora San José,2025-06-16 08:00:00
1485,9,1,27.68,159.25,Carnes Selectas,2025-06-16 08:00:00
1486,10,1,22.76,165.09,Lácteos del Valle,2025-06-16 08:00:00
1487,11,1,257.59,12.63,Panificadora San José,2025-06-16 08:00:00
1488,12,1,10.97,126.06,Lácteos del Valle,2025-06-16 08:00:00
1489,13,1,405.87,1.87,Insumos Generales Toluca,2025-06-16 08:00:00
1490,14,1,44.31,61.48,Insumos Generales Toluca,2025-06-16 08:00:00
1491,15,1,3030.81,1.31,Empaques y Desechables MX,2025-06-16 08:00:00
1492,16,1,3087.27,1.52,Empaques y Desechables MX,2025-06-16 08:00:00
1493,17,1,2897.88,0.87,Empaques y Desechables MX,2025-06-16 08:00:00
1494,18,1,45.45,24.45,Insumos Generales Toluca,2025-06-16 08:00:00
1495,1,2,17.85,220.65,Café Origen SA,2025-06-16 08:00:00
1496,2,2,279.63,23.96,Lácteos del Valle,2025-06-16 08:00:00
1497,3,2,60.86,47.32,Lácteos del Valle,2025-06-16 08:00:00
1498,4,2,4311.48,0.37,Distribuidora Sabores MX,2025-06-16 08:00:00
1499,5,2,4320.65,0.37,Distribuidora Sabores MX,2025-06-16 08:00:00
1500,6,2,13.8,185.77,Distribuidora Sabores MX,2025-06-16 08:00:00
1501,7,2,230.54,6.23,Insumos Generales Toluca,2025-06-16 08:00:00
1502,8,2,376.99,4.63,Panificadora San José,2025-06-16 08:00:00
1503,9,2,27.34,140.94,Carnes Selectas,2025-06-16 08:00:00
1504,10,2,19.58,174.14,Lácteos del Valle,2025-06-16 08:00:00
1505,11,2,277.19,13.01,Panificadora San José,2025-06-16 08:00:00
1506,12,2,13.2,137.72,Lácteos del Valle,2025-06-16 08:00:00
1507,13,2,509.59,1.87,Insumos Generales Toluca,2025-06-16 08:00:00
1508,14,2,27.66,53.66,Insumos Generales Toluca,2025-06-16 08:00:00
1509,15,2,3283.7,1.2,Empaques y Desechables MX,2025-06-16 08:00:00
1510,16,2,3010.32,1.56,Empaques y Desechables MX,2025-06-16 08:00:00
1511,17,2,2951.25,0.8,Empaques y Desechables MX,2025-06-16 08:00:00
1512,18,2,43.59,22.12,Insumos Generales Toluca,2025-06-16 08:00:00
1513,1,1,19.45,236.29,Café Origen SA,2025-06-23 08:00:00
1514,2,1,323.27,25.53,Lácteos del Valle,2025-06-23 08:00:00
1515,3,1,64.57,48.67,Lácteos del Valle,2025-06-23 08:00:00
1516,4,1,4165.87,0.39,Distribuidora Sabores MX,2025-06-23 08:00:00
1517,5,1,5034.11,0.36,Distribuidora Sabores MX,2025-06-23 08:00:00
1518,6,1,11.5,179.71,Distribuidora Sabores MX,2025-06-23 08:00:00
1519,7,1,166.63,6.22,Insumos Generales Toluca,2025-06-23 08:00:00
1520,8,1,426.73,4.69,Panificadora San José,2025-06-23 08:00:00
1521,9,1,28.15,152.15,Carnes Selectas,2025-06-23 08:00:00
1522,10,1,15.08,174.22,Lácteos del Valle,2025-06-23 08:00:00
1523,11,1,292.32,12.76,Panificadora San José,2025-06-23 08:00:00
1524,12,1,19.36,135.55,Lácteos del Valle,2025-06-23 08:00:00
1525,13,1,407.8,1.83,Insumos Generales Toluca,2025-06-23 08:00:00
1526,14,1,45.67,57.35,Insumos Generales Toluca,2025-06-23 08:00:00
1527,15,1,2890.76,1.23,Empaques y Desechables MX,2025-06-23 08:00:00
1528,16,1,2688.19,1.54,Empaques y Desechables MX,2025-06-23 08:00:00
1529,17,1,3298.0,0.83,Empaques y Desechables MX,2025-06-23 08:00:00
1530,18,1,47.17,23.74,Insumos Generales Toluca,2025-06-23 08:00:00
1531,1,2,22.26,223.38,Café Origen SA,2025-06-23 08:00:00
1532,2,2,349.1,24.61,Lácteos del Valle,2025-06-23 08:00:00
1533,3,2,61.85,45.13,Lácteos del Valle,2025-06-23 08:00:00
1534,4,2,3840.88,0.37,Distribuidora Sabores MX,2025-06-23 08:00:00
1535,5,2,4677.82,0.38,Distribuidora Sabores MX,2025-06-23 08:00:00
1536,6,2,14.83,203.44,Distribuidora Sabores MX,2025-06-23 08:00:00
1537,7,2,229.76,6.51,Insumos Generales Toluca,2025-06-23 08:00:00
1538,8,2,372.68,4.57,Panificadora San José,2025-06-23 08:00:00
1539,9,2,25.11,150.34,Carnes Selectas,2025-06-23 08:00:00
1540,10,2,16.55,177.16,Lácteos del Valle,2025-06-23 08:00:00
1541,11,2,343.75,12.48,Panificadora San José,2025-06-23 08:00:00
1542,12,2,11.51,140.61,Lácteos del Valle,2025-06-23 08:00:00
1543,13,2,464.73,1.96,Insumos Generales Toluca,2025-06-23 08:00:00
1544,14,2,48.07,59.19,Insumos Generales Toluca,2025-06-23 08:00:00
1545,15,2,2912.13,1.26,Empaques y Desechables MX,2025-06-23 08:00:00
1546,16,2,3278.85,1.6,Empaques y Desechables MX,2025-06-23 08:00:00
1547,17,2,2806.19,0.84,Empaques y Desechables MX,2025-06-23 08:00:00
1548,18,2,48.64,24.18,Insumos Generales Toluca,2025-06-23 08:00:00
1549,1,1,24.41,228.89,Café Origen SA,2025-06-30 08:00:00
1550,2,1,327.81,25.09,Lácteos del Valle,2025-06-30 08:00:00
1551,3,1,53.01,44.11,Lácteos del Valle,2025-06-30 08:00:00
1552,4,1,4725.78,0.33,Distribuidora Sabores MX,2025-06-30 08:00:00
1553,5,1,5388.13,0.37,Distribuidora Sabores MX,2025-06-30 08:00:00
1554,6,1,13.25,181.22,Distribuidora Sabores MX,2025-06-30 08:00:00
1555,7,1,233.2,6.28,Insumos Generales Toluca,2025-06-30 08:00:00
1556,8,1,327.49,4.75,Panificadora San José,2025-06-30 08:00:00
1557,9,1,25.28,142.48,Carnes Selectas,2025-06-30 08:00:00
1558,10,1,18.24,168.34,Lácteos del Valle,2025-06-30 08:00:00
1559,11,1,336.63,12.5,Panificadora San José,2025-06-30 08:00:00
1560,12,1,19.5,138.68,Lácteos del Valle,2025-06-30 08:00:00
1561,13,1,437.02,1.9,Insumos Generales Toluca,2025-06-30 08:00:00
1562,14,1,37.93,58.58,Insumos Generales Toluca,2025-06-30 08:00:00
1563,15,1,2768.18,1.31,Empaques y Desechables MX,2025-06-30 08:00:00
1564,16,1,3451.09,1.64,Empaques y Desechables MX,2025-06-30 08:00:00
1565,17,1,2749.1,0.78,Empaques y Desechables MX,2025-06-30 08:00:00
1566,18,1,39.71,23.44,Insumos Generales Toluca,2025-06-30 08:00:00
1567,1,2,27.28,224.43,Café Origen SA,2025-06-30 08:00:00
1568,2,2,247.39,24.56,Lácteos del Valle,2025-06-30 08:00:00
1569,3,2,72.7,43.07,Lácteos del Valle,2025-06-30 08:00:00
1570,4,2,4505.04,0.38,Distribuidora Sabores MX,2025-06-30 08:00:00
1571,5,2,3746.46,0.37,Distribuidora Sabores MX,2025-06-30 08:00:00
1572,6,2,17.47,195.7,Distribuidora Sabores MX,2025-06-30 08:00:00
1573,7,2,236.9,6.47,Insumos Generales Toluca,2025-06-30 08:00:00
1574,8,2,402.88,4.76,Panificadora San José,2025-06-30 08:00:00
1575,9,2,22.39,153.73,Carnes Selectas,2025-06-30 08:00:00
1576,10,2,18.42,173.2,Lácteos del Valle,2025-06-30 08:00:00
1577,11,2,325.76,13.5,Panificadora San José,2025-06-30 08:00:00
1578,12,2,16.25,125.79,Lácteos del Valle,2025-06-30 08:00:00
1579,13,2,536.12,1.99,Insumos Generales Toluca,2025-06-30 08:00:00
1580,14,2,44.74,58.4,Insumos Generales Toluca,2025-06-30 08:00:00
1581,15,2,2428.01,1.35,Empaques y Desechables MX,2025-06-30 08:00:00
1582,16,2,2340.9,1.53,Empaques y Desechables MX,2025-06-30 08:00:00
1583,17,2,3074.49,0.82,Empaques y Desechables MX,2025-06-30 08:00:00
1584,18,2,29.47,22.75,Insumos Generales Toluca,2025-06-30 08:00:00
1585,1,1,21.45,232.5,Café Origen SA,2025-07-07 08:00:00
1586,2,1,268.8,26.78,Lácteos del Valle,2025-07-07 08:00:00
1587,3,1,42.95,47.43,Lácteos del Valle,2025-07-07 08:00:00
1588,4,1,3601.49,0.4,Distribuidora Sabores MX,2025-07-07 08:00:00
1589,5,1,3276.56,0.37,Distribuidora Sabores MX,2025-07-07 08:00:00
1590,6,1,13.65,170.41,Distribuidora Sabores MX,2025-07-07 08:00:00
1591,7,1,230.08,6.25,Insumos Generales Toluca,2025-07-07 08:00:00
1592,8,1,505.92,4.65,Panificadora San José,2025-07-07 08:00:00
1593,9,1,25.46,153.05,Carnes Selectas,2025-07-07 08:00:00
1594,10,1,24.62,171.55,Lácteos del Valle,2025-07-07 08:00:00
1595,11,1,404.23,12.17,Panificadora San José,2025-07-07 08:00:00
1596,12,1,12.91,134.28,Lácteos del Valle,2025-07-07 08:00:00
1597,13,1,462.02,2.07,Insumos Generales Toluca,2025-07-07 08:00:00
1598,14,1,47.41,58.58,Insumos Generales Toluca,2025-07-07 08:00:00
1599,15,1,2729.15,1.3,Empaques y Desechables MX,2025-07-07 08:00:00
1600,16,1,3058.62,1.56,Empaques y Desechables MX,2025-07-07 08:00:00
1601,17,1,2615.24,0.85,Empaques y Desechables MX,2025-07-07 08:00:00
1602,18,1,40.09,23.45,Insumos Generales Toluca,2025-07-07 08:00:00
1603,1,2,21.21,242.78,Café Origen SA,2025-07-07 08:00:00
1604,2,2,296.45,25.14,Lácteos del Valle,2025-07-07 08:00:00
1605,3,2,58.05,46.62,Lácteos del Valle,2025-07-07 08:00:00
1606,4,2,3495.26,0.38,Distribuidora Sabores MX,2025-07-07 08:00:00
1607,5,2,3707.1,0.35,Distribuidora Sabores MX,2025-07-07 08:00:00
1608,6,2,16.68,201.84,Distribuidora Sabores MX,2025-07-07 08:00:00
1609,7,2,214.77,6.36,Insumos Generales Toluca,2025-07-07 08:00:00
1610,8,2,395.2,4.79,Panificadora San José,2025-07-07 08:00:00
1611,9,2,27.87,151.59,Carnes Selectas,2025-07-07 08:00:00
1612,10,2,21.04,166.65,Lácteos del Valle,2025-07-07 08:00:00
1613,11,2,350.02,13.31,Panificadora San José,2025-07-07 08:00:00
1614,12,2,17.27,145.64,Lácteos del Valle,2025-07-07 08:00:00
1615,13,2,498.89,1.97,Insumos Generales Toluca,2025-07-07 08:00:00
1616,14,2,43.18,53.52,Insumos Generales Toluca,2025-07-07 08:00:00
1617,15,2,3303.49,1.29,Empaques y Desechables MX,2025-07-07 08:00:00
1618,16,2,3170.91,1.59,Empaques y Desechables MX,2025-07-07 08:00:00
1619,17,2,2477.23,0.8,Empaques y Desechables MX,2025-07-07 08:00:00
1620,18,2,23.61,22.55,Insumos Generales Toluca,2025-07-07 08:00:00
1621,1,1,26.56,219.35,Café Origen SA,2025-07-14 08:00:00
1622,2,1,320.73,25.22,Lácteos del Valle,2025-07-14 08:00:00
1623,3,1,61.13,49.47,Lácteos del Valle,2025-07-14 08:00:00
1624,4,1,5103.6,0.35,Distribuidora Sabores MX,2025-07-14 08:00:00
1625,5,1,3424.3,0.37,Distribuidora Sabores MX,2025-07-14 08:00:00
1626,6,1,15.45,182.35,Distribuidora Sabores MX,2025-07-14 08:00:00
1627,7,1,188.99,6.29,Insumos Generales Toluca,2025-07-14 08:00:00
1628,8,1,395.73,4.75,Panificadora San José,2025-07-14 08:00:00
1629,9,1,29.7,146.7,Carnes Selectas,2025-07-14 08:00:00
1630,10,1,18.53,159.17,Lácteos del Valle,2025-07-14 08:00:00
1631,11,1,278.58,12.69,Panificadora San José,2025-07-14 08:00:00
1632,12,1,15.96,133.99,Lácteos del Valle,2025-07-14 08:00:00
1633,13,1,409.0,1.77,Insumos Generales Toluca,2025-07-14 08:00:00
1634,14,1,34.94,59.54,Insumos Generales Toluca,2025-07-14 08:00:00
1635,15,1,3732.43,1.31,Empaques y Desechables MX,2025-07-14 08:00:00
1636,16,1,2858.78,1.55,Empaques y Desechables MX,2025-07-14 08:00:00
1637,17,1,3468.6,0.82,Empaques y Desechables MX,2025-07-14 08:00:00
1638,18,1,44.15,22.84,Insumos Generales Toluca,2025-07-14 08:00:00
1639,1,2,21.03,236.14,Café Origen SA,2025-07-14 08:00:00
1640,2,2,286.32,23.88,Lácteos del Valle,2025-07-14 08:00:00
1641,3,2,71.05,47.53,Lácteos del Valle,2025-07-14 08:00:00
1642,4,2,4777.4,0.38,Distribuidora Sabores MX,2025-07-14 08:00:00
1643,5,2,3348.46,0.36,Distribuidora Sabores MX,2025-07-14 08:00:00
1644,6,2,14.65,194.29,Distribuidora Sabores MX,2025-07-14 08:00:00
1645,7,2,183.43,6.4,Insumos Generales Toluca,2025-07-14 08:00:00
1646,8,2,302.13,4.87,Panificadora San José,2025-07-14 08:00:00
1647,9,2,28.34,146.48,Carnes Selectas,2025-07-14 08:00:00
1648,10,2,24.24,167.48,Lácteos del Valle,2025-07-14 08:00:00
1649,11,2,357.24,12.38,Panificadora San José,2025-07-14 08:00:00
1650,12,2,12.29,131.48,Lácteos del Valle,2025-07-14 08:00:00
1651,13,2,419.58,1.86,Insumos Generales Toluca,2025-07-14 08:00:00
1652,14,2,40.33,59.37,Insumos Generales Toluca,2025-07-14 08:00:00
1653,15,2,2573.28,1.21,Empaques y Desechables MX,2025-07-14 08:00:00
1654,16,2,3181.73,1.48,Empaques y Desechables MX,2025-07-14 08:00:00
1655,17,2,2249.67,0.84,Empaques y Desechables MX,2025-07-14 08:00:00
1656,18,2,36.04,25.26,Insumos Generales Toluca,2025-07-14 08:00:00
1657,1,1,23.34,227.44,Café Origen SA,2025-07-21 08:00:00
1658,2,1,319.34,24.52,Lácteos del Valle,2025-07-21 08:00:00
1659,3,1,73.34,45.62,Lácteos del Valle,2025-07-21 08:00:00
1660,4,1,4107.89,0.36,Distribuidora Sabores MX,2025-07-21 08:00:00
1661,5,1,3614.59,0.37,Distribuidora Sabores MX,2025-07-21 08:00:00
1662,6,1,14.93,193.72,Distribuidora Sabores MX,2025-07-21 08:00:00
1663,7,1,204.71,6.16,Insumos Generales Toluca,2025-07-21 08:00:00
1664,8,1,331.66,4.85,Panificadora San José,2025-07-21 08:00:00
1665,9,1,21.3,152.18,Carnes Selectas,2025-07-21 08:00:00
1666,10,1,22.91,175.47,Lácteos del Valle,2025-07-21 08:00:00
1667,11,1,213.0,12.37,Panificadora San José,2025-07-21 08:00:00
1668,12,1,14.67,138.45,Lácteos del Valle,2025-07-21 08:00:00
1669,13,1,486.43,1.94,Insumos Generales Toluca,2025-07-21 08:00:00
1670,14,1,31.1,59.68,Insumos Generales Toluca,2025-07-21 08:00:00
1671,15,1,2571.05,1.3,Empaques y Desechables MX,2025-07-21 08:00:00
1672,16,1,3708.21,1.58,Empaques y Desechables MX,2025-07-21 08:00:00
1673,17,1,3292.13,0.9,Empaques y Desechables MX,2025-07-21 08:00:00
1674,18,1,30.45,22.06,Insumos Generales Toluca,2025-07-21 08:00:00
1675,1,2,26.41,223.25,Café Origen SA,2025-07-21 08:00:00
1676,2,2,318.36,25.83,Lácteos del Valle,2025-07-21 08:00:00
1677,3,2,61.66,48.56,Lácteos del Valle,2025-07-21 08:00:00
1678,4,2,3483.5,0.37,Distribuidora Sabores MX,2025-07-21 08:00:00
1679,5,2,3490.93,0.38,Distribuidora Sabores MX,2025-07-21 08:00:00
1680,6,2,16.17,177.87,Distribuidora Sabores MX,2025-07-21 08:00:00
1681,7,2,238.28,6.43,Insumos Generales Toluca,2025-07-21 08:00:00
1682,8,2,365.91,4.83,Panificadora San José,2025-07-21 08:00:00
1683,9,2,21.36,160.84,Carnes Selectas,2025-07-21 08:00:00
1684,10,2,21.81,180.73,Lácteos del Valle,2025-07-21 08:00:00
1685,11,2,345.93,12.65,Panificadora San José,2025-07-21 08:00:00
1686,12,2,16.55,137.23,Lácteos del Valle,2025-07-21 08:00:00
1687,13,2,549.74,1.87,Insumos Generales Toluca,2025-07-21 08:00:00
1688,14,2,34.66,59.23,Insumos Generales Toluca,2025-07-21 08:00:00
1689,15,2,4096.92,1.24,Empaques y Desechables MX,2025-07-21 08:00:00
1690,16,2,2577.78,1.55,Empaques y Desechables MX,2025-07-21 08:00:00
1691,17,2,2234.75,0.91,Empaques y Desechables MX,2025-07-21 08:00:00
1692,18,2,36.24,22.55,Insumos Generales Toluca,2025-07-21 08:00:00
1693,1,1,28.13,227.05,Café Origen SA,2025-07-28 08:00:00
1694,2,1,290.45,25.67,Lácteos del Valle,2025-07-28 08:00:00
1695,3,1,50.23,50.26,Lácteos del Valle,2025-07-28 08:00:00
1696,4,1,5819.05,0.4,Distribuidora Sabores MX,2025-07-28 08:00:00
1697,5,1,3993.78,0.37,Distribuidora Sabores MX,2025-07-28 08:00:00
1698,6,1,15.48,189.82,Distribuidora Sabores MX,2025-07-28 08:00:00
1699,7,1,149.45,6.17,Insumos Generales Toluca,2025-07-28 08:00:00
1700,8,1,441.8,4.73,Panificadora San José,2025-07-28 08:00:00
1701,9,1,27.83,143.2,Carnes Selectas,2025-07-28 08:00:00
1702,10,1,23.36,162.85,Lácteos del Valle,2025-07-28 08:00:00
1703,11,1,322.69,12.76,Panificadora San José,2025-07-28 08:00:00
1704,12,1,12.59,136.0,Lácteos del Valle,2025-07-28 08:00:00
1705,13,1,664.49,1.86,Insumos Generales Toluca,2025-07-28 08:00:00
1706,14,1,34.73,58.95,Insumos Generales Toluca,2025-07-28 08:00:00
1707,15,1,3373.16,1.19,Empaques y Desechables MX,2025-07-28 08:00:00
1708,16,1,3035.57,1.48,Empaques y Desechables MX,2025-07-28 08:00:00
1709,17,1,2790.18,0.82,Empaques y Desechables MX,2025-07-28 08:00:00
1710,18,1,40.54,22.48,Insumos Generales Toluca,2025-07-28 08:00:00
1711,1,2,23.71,234.68,Café Origen SA,2025-07-28 08:00:00
1712,2,2,240.65,25.61,Lácteos del Valle,2025-07-28 08:00:00
1713,3,2,72.62,50.24,Lácteos del Valle,2025-07-28 08:00:00
